CLNT_ID,REQUEST_REFERENCE,APPL_ID,CLNT_NAME,STATUS_SIMF,SERVICE,SUBSERVICE,FREQ,FREQ_PAIR,ERP_PWR_DBM,BWIDTH,ZONA,HGT_ANT,MASTER_PLZN_CODE,SITE_ID_CODE,SITE_DESC,STATUS_MYSPECTRA,STN_NAME,STN_ADDR,SID_LONG,SID_LAT,PLUS_CODE_MYSPECTRA,PLUS_CODE_KALKULASI,LONGITUDE_CENTER_KALKULASI,LATITUDE_CENTER_KALKULASI,VILLAGE,DISTRICT,CITY,PROVINSI,APPL_DATE,LICENCE_DATE,VALIDITY_DATE,UPT,Status Verifikasi UPT 2024
00105553,0372788,029851062016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7659,7498,59.4897,28000,5,40,H,,,Belum ada MDRS di MySpectra,RHA001_MUNA,"JL. BASUKI RACHMAT, KEL. MANGGA KUNING, KEC. DURUKA, KAB. MUNA, PROVINSI SULAWESI TENGGARA",122.7194444,-4.8430556,,6Q745P49+QQ,122.7194375,-4.8430625,,DURUKA,MUNA,SULAWESI TENGGARA,6/2/2016,6/9/2016,6/8/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0370294,027884052016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,15327,14837,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,RHA001_MUNA/RAHA,"JL.JEND. BASUKI RAHMAT KEL. MANGGA KUNING, KEC. DURUKA, KAB. MUNA, PROVINSI SULAWESI TENGGARA",122.7194444,-4.8430556,,6Q745P49+QQ,122.7194375,-4.8430625,,DURUKA,MUNA,SULAWESI TENGGARA,5/19/2016,5/25/2016,5/24/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0370294,027884052016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,14837,15327,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,RHA024_KATOBU,"JL. KELINCI, KEC. KATOBU, KAB. MUNA, PROVINSI SULAWESI TENGGARA",122.7182222,-4.8270278,,6Q745PF9+57,122.7181875,-4.8270625,,KATOBU,MUNA,SULAWESI TENGGARA,5/19/2016,5/25/2016,5/24/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0370295,027885052016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7533,7694,63.7897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU048_BANDARA MATOHARA WANCI,"JL. POROS BANDARA MATOHARA DESA KOROENAWA, KEC. WANGI-WANGI, KAB. WAKATOBI, PROVINSI SULAWESI TENGGARA",123.5395556,-5.2512778,,6Q65PGXQ+FR,123.5395625,-5.2513125,,WANGI-WANGI,WAKATOBI,SULAWESI TENGGARA,5/19/2016,5/25/2016,5/24/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0365968,025032042016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,14473,14963,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU055_WANDOKA,"WAKATOBI, KEC. WANGI-WANGI, KAB. WAKATOBI, PROVINSI SULAWESI TENGGARA",123.5278056,-5.2983611,,6Q65PG2H+M4,123.5278125,-5.2983125,,WANGI-WANGI,WAKATOBI,SULAWESI TENGGARA,4/14/2016,4/28/2016,4/27/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0365406,024600042016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7163,7324,59.4897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU034_DMT SIOMPU,"DESA SIOMPU, KEC. SIOMPU BARAT, KAB. BUTON, PROVINSI SULAWESI TENGGARA",122.4840000,-5.6860000,,6Q648F7M+HH,122.4839375,-5.6860625,,SIOMPU BARAT,BUTON SELATAN,SULAWESI TENGGARA,4/11/2016,4/21/2016,4/20/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893090,02158071052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8207.27,7895.95,59.4897,29650,5,55,H,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893089,02158070052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8147.97,7836.65,59.4897,29650,5,55,H,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893088,02158069052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8088.67,7777.35,59.4897,29650,5,55,H,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893087,02158068052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8236.92,7925.6,59.4897,29650,5,55,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893094,02158073052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8059.02,7747.7,59.4897,29650,5,55,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893092,02158075052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8177.62,7866.3,59.4897,29650,5,55,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0893091,02158074052020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,8118.32,7807,59.4897,29650,5,55,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, KEC. KADATUA, KAB. BUTON SELATAN, POV. SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,5/14/2020,5/14/2020,5/13/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0956973,02211895092020,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7226,7387,59.4897,28000,5,40,H,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL.POROS BANABUNGI-KAOFE, DESA LIPU, KADATUA, KAB. BUTON SELATAN, SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,9/8/2020,9/8/2020,9/7/2025,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0623016,022671072018,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7331,7170,59.4897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"DESA LIPU, KEC. KADATUA, KAB. BUTON SELATAN, PROVINSI SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,7/17/2018,7/17/2018,7/16/2028,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0411123,026534122016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7694,7533,53.8897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL.POROS BANABUNGI-KAOFE, DESA LIPU, KEC. KADATUA, KAB. BUTON SELATAN, PROVINSI SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,12/2/2016,12/14/2016,12/13/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0365406,024600042016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7324,7163,59.4897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU026_KADATUA,"JL. POROS BANABUNGI-KAOFE, DESA LIPU, KEC. KADATUA, KAB. BUTON SELATAN, PROVINSI SULAWESI TENGGARA",122.4928333,-5.5195833,,6Q64FFJV+54,122.4928125,-5.5195625,,KADATUA,BUTON SELATAN,SULAWESI TENGGARA,4/11/2016,4/21/2016,4/20/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0365407,024601042016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7836.65,8147.97,65.9381,29650,5,40,H,,,Belum ada MDRS di MySpectra,ADL010_TOROBULU,"JL. POROS KENDARI TINANGGEA KEL. TOROBULU, KEC. LAEYA, KAB. KONAWE SELATAN, PROVINSI SULAWESI TENGGARA",122.4493889,-4.4185833,,6Q74HCJX+HQ,122.4494375,-4.4185625,,LAEYA,KONAWE SELATAN,SULAWESI TENGGARA,4/11/2016,4/21/2016,4/20/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
00105553,0379665,026128072016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,22022,23030,58.9103,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA134_TOJABI LASUSUA,"TOJABI, KEC. LASUSUA, KAB. KOLAKA UTARA, PROVINSI SULAWESI TENGGARA",120.8968361,-3.5104611,,6Q82FVQW+RP,120.8968125,-3.5104375,,LASUSUA,KOLAKA UTARA,SULAWESI TENGGARA,7/25/2016,8/1/2016,7/31/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381775,028815082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,10955,11485,69.1,40000,5,45,V,,,Belum ada MDRS di MySpectra,PALATIGA,"JL.BAKTI ABRI, KEL.BUKIT WOLIO INDAH, KEC.WOLIO, KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.6164778,-5.4727056,,6Q64GJG8+WH,122.6164375,-5.4726875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381776,028816082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,11605,11075,69.1,40000,5,40,V,,,Belum ada MDRS di MySpectra,BAUBAU,"JL.SULTAN HASANUDIN, KEL.BATULO, KEC.WOLIO, KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.6174806,-5.4598667,,6Q64GJR8+3X,122.6174375,-5.4598125,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381775,028815082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,11485,10955,69.1,40000,5,40,V,,,Belum ada MDRS di MySpectra,BAUBAU,"JL.SULTAN HASANUDIN, KEL.BATULO, KEC.WOLIO, KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.6174806,-5.4598667,,6Q64GJR8+3X,122.6174375,-5.4598125,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381778,028818082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7895.95,8207.27,71.9,29650,5,55,V,,,Belum ada MDRS di MySpectra,PALATIGA,"JL.BAKTI ABRI, KEL.BUKIT WOLIO INDAH, KEC.WOLIO, KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.6164778,-5.4727056,,6Q64GJG8+WH,122.6164375,-5.4726875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381777,028817082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7836.65,8147.97,71.9,29650,5,55,V,,,Belum ada MDRS di MySpectra,PALATIGA,"JL.BAKTI ABRI, KEL.BUKIT WOLIO INDAH, KEC.WOLIO, KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.6164778,-5.4727056,,6Q64GJG8+WH,122.6164375,-5.4726875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381776,028816082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,11075,11605,69.1,40000,5,45,V,,,Belum ada MDRS di MySpectra,PALATIGA,"JL.BAKTI ABRI, KEL.BUKIT WOLIO INDAH, KEC.WOLIO, KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.6164778,-5.4727056,,6Q64GJG8+WH,122.6164375,-5.4726875,,WOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381780,028820082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8266.57,7955.25,71.9,29650,5,63,V,,,Belum ada MDRS di MySpectra,KOMBA-KOMBA,"LINGKUNGAN KOMBA-KOMBA, KEL.KAISABU,KEC.SORAWOLIO, KOTA BAUBAU, PROP. SULAESI TENGGARA",122.6732000,-5.4682583,,6Q64GMJF+M7,122.6731875,-5.4683125,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381779,028819082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8207.27,7895.95,71.9,29650,5,63,V,,,Belum ada MDRS di MySpectra,KOMBA-KOMBA,"LINGKUNGAN KOMBA-KOMBA, KEL.KAISABU,KEC.SORAWOLIO, KOTA BAUBAU, PROP. SULAESI TENGGARA",122.6732000,-5.4682583,,6Q64GMJF+M7,122.6731875,-5.4683125,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381778,028818082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8207.27,7895.95,66.3,29650,5,77,V,,,Belum ada MDRS di MySpectra,KOMBA-KOMBA,"LINGKUNGAN KOMBA-KOMBA, KEL.KAISABU,KEC.SORAWOLIO, KOTA BAUBAU, PROP. SULAESI TENGGARA",122.6732000,-5.4682583,,6Q64GMJF+M7,122.6731875,-5.4683125,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381777,028817082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8147.97,7836.65,66.3,29650,5,77,V,,,Belum ada MDRS di MySpectra,KOMBA-KOMBA,"LINGKUNGAN KOMBA-KOMBA, KEL.KAISABU,KEC.SORAWOLIO, KOTA BAUBAU, PROP. SULAESI TENGGARA",122.6732000,-5.4682583,,6Q64GMJF+M7,122.6731875,-5.4683125,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381782,028822082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,6700,7040,61.4,40000,5,72,V,,,Belum ada MDRS di MySpectra,KAISABU,"LINGKUNGAN WALANDAE RT.01/RW.04 KEL.SORAWALIO, KEC.SORAWALIO KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.7068583,-5.4906556,,6Q64GP54+PP,122.7068125,-5.4906875,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381781,028821082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,6620,6960,64.9,40000,5,72,V,,,Belum ada MDRS di MySpectra,KAISABU,"LINGKUNGAN WALANDAE RT.01/RW.04 KEL.SORAWALIO, KEC.SORAWALIO KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.7068583,-5.4906556,,6Q64GP54+PP,122.7068125,-5.4906875,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381780,028820082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7955.25,8266.57,66.3,29650,5,72,V,,,Belum ada MDRS di MySpectra,KAISABU,"LINGKUNGAN WALANDAE RT.01/RW.04 KEL.SORAWALIO, KEC.SORAWALIO KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.7068583,-5.4906556,,6Q64GP54+PP,122.7068125,-5.4906875,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381779,028819082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7895.95,8207.27,66.3,29650,5,72,V,,,Belum ada MDRS di MySpectra,KAISABU,"LINGKUNGAN WALANDAE RT.01/RW.04 KEL.SORAWALIO, KEC.SORAWALIO KOTA BAUBAU, PROP. SULAWESI TENGGARA",122.7068583,-5.4906556,,6Q64GP54+PP,122.7068125,-5.4906875,,SORAWOLIO,KOTA BAU BAU,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
4425,0381784,028824082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8266.57,7955.25,73.8,29650,5,70,V,,,Belum ada MDRS di MySpectra,WAANGU-ANGU,"DUSUN GONDA LAMA, KEL.WAANGU-ANGU, KEC.PASAR WAJO, KAB. BUTON, KEC. SULAWESI TENGGARA",122.7732028,-5.4752333,,6Q64GQFF+W7,122.7731875,-5.4751875,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381783,028823082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8207.27,7895.95,73.8,29650,5,70,V,,,Belum ada MDRS di MySpectra,WAANGU-ANGU,"DUSUN GONDA LAMA, KEL.WAANGU-ANGU, KEC.PASAR WAJO, KAB. BUTON, KEC. SULAWESI TENGGARA",122.7732028,-5.4752333,,6Q64GQFF+W7,122.7731875,-5.4751875,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381782,028822082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7040,6700,61.4,40000,5,70,V,,,Belum ada MDRS di MySpectra,WAANGU-ANGU,"DUSUN GONDA LAMA, KEL.WAANGU-ANGU, KEC.PASAR WAJO, KAB. BUTON, KEC. SULAWESI TENGGARA",122.7732028,-5.4752333,,6Q64GQFF+W7,122.7731875,-5.4751875,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381781,028821082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,6960,6620,64.9,40000,5,70,V,,,Belum ada MDRS di MySpectra,WAANGU-ANGU,"DUSUN GONDA LAMA, KEL.WAANGU-ANGU, KEC.PASAR WAJO, KAB. BUTON, KEC. SULAWESI TENGGARA",122.7732028,-5.4752333,,6Q64GQFF+W7,122.7731875,-5.4751875,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381786,028826082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7955.25,8266.57,66.3,29650,5,74,V,,,Belum ada MDRS di MySpectra,WARINTA,"DUSUN BARABAA, KEL. WARINTA, KEC.PASAR WAJO, KAB. BUTON, PROP. SULAWESI TENGGARA",122.8194111,-5.4713250,,6Q64GRH9+FQ,122.8194375,-5.4713125,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381785,028825082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7895.95,8207.27,66.3,29650,5,74,V,,,Belum ada MDRS di MySpectra,WARINTA,"DUSUN BARABAA, KEL. WARINTA, KEC.PASAR WAJO, KAB. BUTON, PROP. SULAWESI TENGGARA",122.8194111,-5.4713250,,6Q64GRH9+FQ,122.8194375,-5.4713125,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381784,028824082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7955.25,8266.57,66.3,29650,5,88,V,,,Belum ada MDRS di MySpectra,WARINTA,"DUSUN BARABAA, KEL. WARINTA, KEC.PASAR WAJO, KAB. BUTON, PROP. SULAWESI TENGGARA",122.8194111,-5.4713250,,6Q64GRH9+FQ,122.8194375,-5.4713125,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381783,028823082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,7895.95,8207.27,66.3,29650,5,88,V,,,Belum ada MDRS di MySpectra,WARINTA,"DUSUN BARABAA, KEL. WARINTA, KEC.PASAR WAJO, KAB. BUTON, PROP. SULAWESI TENGGARA",122.8194111,-5.4713250,,6Q64GRH9+FQ,122.8194375,-5.4713125,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381786,028826082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8266.57,7955.25,66.3,29650,5,67,V,,,Belum ada MDRS di MySpectra,PASAR WAJO,"DESA PASAR WAJO, KEL. PASAR WAJO, KEC. PASAR WAJO, KAB. BUTON, PROP. SULAWESI TENGGARA",122.8448389,-5.4948028,,6Q64GR4V+3W,122.8448125,-5.4948125,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
4425,0381785,028825082016,"TELEKOMUNIKASI INDONESIA, PT.",Granted,Fixed Service,PP,8207.27,7895.95,66.3,29650,5,67,V,,,Belum ada MDRS di MySpectra,PASAR WAJO,"DESA PASAR WAJO, KEL. PASAR WAJO, KEC. PASAR WAJO, KAB. BUTON, PROP. SULAWESI TENGGARA",122.8448389,-5.4948028,,6Q64GR4V+3W,122.8448125,-5.4948125,,PASARWAJO,BUTON,SULAWESI TENGGARA,8/3/2016,8/12/2016,8/11/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0370305,027893052016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,14557,15047,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA135_LSP SARUDONGKO,"SARUNDONGKO, KEC. PAKUE UTARA, KAB. KOLAKA UTARA, PROVINSI SULAWESI TENGGARA",121.1092750,-3.1098056,,6Q83V4R5+3P,121.1093125,-3.1098125,,PAKUE UTARA,KOLAKA UTARA,SULAWESI TENGGARA,5/19/2016,5/25/2016,5/24/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0370305,027893052016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,15047,14557,56.1103,28000,5,40,V,,,Belum ada MDRS di MySpectra,KKA068_DMT PAKUE UTARA,"LINGKUNGAN DESA PAKUE KEL. PAKUE, KEC. PAKUE UTARA, KAB. KOLAKA UTARA, PROVINSI SULAWESI TENGGARA",121.0781944,-3.1093611,,6Q83V3RH+77,121.0781875,-3.1093125,,PAKUE UTARA,KOLAKA UTARA,SULAWESI TENGGARA,5/19/2016,5/25/2016,5/24/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0383795,020611082016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7177,7338,53.8897,28000,5,40,V,,,Belum ada MDRS di MySpectra,BAU051_DMT ISAT TOMIA,"DUSUN TIROAU TENGAH DESA TIMU, KEC. TOMIA TIMUR, KAB. WAKATOBI, PROVINSI SULAWESI TENGAH",123.9558611,-5.7782806,,6Q656XC4+M8,123.9558125,-5.7783125,,TOMIA TIMUR,WAKATOBI,SULAWESI TENGGARA,8/15/2016,8/24/2016,8/23/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0383798,020599082016,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,7777.35,8088.67,59.4897,29650,5,40,V,,,Belum ada MDRS di MySpectra,BAU109_PROTELINDO KAMARU SRIBARATA,"JL.SERI BATARA KEL.SERI BATARA, KEC. KAMBOWA, KAB. BUTON UTARA, PROVINSI SULAWESI TENGGARA",122.9689694,-5.0867806,,6Q64WX79+7H,122.9689375,-5.0868125,,KAMBOWA,BUTON UTARA,SULAWESI TENGGARA,8/15/2016,8/24/2016,8/23/2026,LOKA KENDARI,Data hasil rekap UPT 2024
00105553,0808602,02084915112019,TELEKOMUNIKASI INDONESIA TBK,Granted,Fixed Service,PP,23170,22162,58.9103,28000,5,40,V,,,Belum ada MDRS di MySpectra,ADL003_KASIPUTE,"JL. POROS KASIPUTE BAMBAEA, KEC. RUMBIA, KAB. BOMBANA, PROV. SULAWESI TENGGARA",122.0401389,-4.7670556,,6Q7462MR+53,122.0401875,-4.7670625,,RUMBIA,BOMBANA,SULAWESI TENGGARA,11/12/2019,11/14/2019,11/13/2029,LOKA KENDARI,Bukan termasuk data hasil  rekap UPT 2024
